"CLIENT";"OBTER_TODOS_ISBNS";"1368054956.929652";"1368054956.936598";"0.006946";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054956.942154";"1368054956.995366";"0.053212";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054956.999682";"1368054957.022961";"1.-976720";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.027302";"1368054957.054690";"0.027388";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.058976";"1368054957.082465";"0.023489";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.086714";"1368054957.110415";"0.023701";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.114689";"1368054957.137554";"0.022865";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.141830";"1368054957.164925";"0.023095";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.169193";"1368054957.195822";"0.026629";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.200112";"1368054957.223717";"0.023605";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.228007";"1368054957.251247";"0.023240";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.255532";"1368054957.278607";"0.023075";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.282876";"1368054957.305938";"0.023062";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.310251";"1368054957.333227";"0.022976";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.337509";"1368054957.360490";"0.022981";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.364757";"1368054957.391818";"0.027061";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.396042";"1368054957.419208";"0.023166";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.423556";"1368054957.446505";"0.022949";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.450780";"1368054957.473945";"0.023165";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.478263";"1368054957.500863";"0.022600";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.505183";"1368054957.528834";"0.023651";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.533215";"1368054957.560260";"0.027045";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.564558";"1368054957.587593";"0.023035";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.591871";"1368054957.614854";"0.022983";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.619137";"1368054957.642110";"0.022973";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.646396";"1368054957.669450";"0.023054";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.673691";"1368054957.696591";"0.022900";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.700872";"1368054957.723873";"0.023001";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.728211";"1368054957.754812";"0.026601";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.759085";"1368054957.782120";"0.023035";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.786412";"1368054957.809271";"0.022859";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.813558";"1368054957.836260";"0.022702";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.840534";"1368054957.863688";"0.023154";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.867968";"1368054957.890745";"0.022777";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.895017";"1368054957.917769";"0.022752";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.922045";"1368054957.944836";"0.022791";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.949103";"1368054957.971831";"0.022728";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054957.976100";"1368054957.998847";"0.022747";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.003122";"1368054958.025849";"0.022727";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.030105";"1368054958.045641";"0.015536";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.045710";"1368054958.051899";"0.006189";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.052037";"1368054958.071078";"0.019041";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.071212";"1368054958.087002";"0.015790";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.087135";"1368054958.100556";"0.013421";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.100690";"1368054958.114323";"0.013633";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.114380";"1368054958.128807";"0.014427";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.128984";"1368054958.141385";"0.012401";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.141519";"1368054958.156350";"0.014831";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.156483";"1368054958.180904";"0.024421";
"CLIENT";"OBTER_TODOS_ISBNS";"1368054958.181038";"1368054958.201165";"0.020127";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.201299";"1368054958.221002";"0.019703";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.221166";"1368054958.250976";"0.029810";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.251127";"1368054958.260474";"0.009347";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.266877";"1368054958.273372";"0.006495";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.279574";"1368054958.286332";"0.006758";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.293541";"1368054958.299272";"0.005731";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.306310";"1368054958.320655";"0.014345";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.320806";"1368054958.333047";"0.012241";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.340703";"1368054958.341067";"0.000364";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.344028";"1368054958.354342";"0.010314";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.360348";"1368054958.367328";"0.006980";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.373980";"1368054958.380309";"0.006329";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.388666";"1368054958.393471";"0.004805";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.400511";"1368054958.407342";"0.006831";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.416118";"1368054958.429043";"0.012925";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.429193";"1368054958.434680";"0.005487";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.443306";"1368054958.448640";"0.005334";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.457132";"1368054958.462703";"0.005571";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.470212";"1368054958.476830";"0.006618";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.485847";"1368054958.493004";"0.007157";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.500361";"1368054958.512033";"0.011672";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.512184";"1368054958.529644";"0.017460";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.529793";"1368054958.544370";"0.014577";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.544520";"1368054958.559362";"0.014842";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.559513";"1368054958.564008";"0.004495";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.568287";"1368054958.582311";"0.014024";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.582461";"1368054958.598926";"0.016465";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.599075";"1368054958.613024";"0.013949";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.613173";"1368054958.617279";"0.004106";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.626282";"1368054958.639645";"0.013363";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.639795";"1368054958.653123";"0.013328";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.653273";"1368054958.665913";"0.012640";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.674875";"1368054958.682254";"0.007379";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.689872";"1368054958.704820";"0.014948";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.705003";"1368054958.727211";"0.022208";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.727365";"1368054958.731275";"0.003910";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.740113";"1368054958.749018";"0.008905";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.749167";"1368054958.758297";"0.009130";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.767180";"1368054958.779957";"0.012777";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.780107";"1368054958.787399";"0.007292";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.793370";"1368054958.809656";"0.016286";
"CLIENT";"OBTER_DESCRICAO_POR_ISBN";"1368054958.809806";"1368054958.814245";"0.004439";
